MAL_ID|Name|Score|Genres|Type|Episodes|Aired|End|Producers|Licensors|Studios|Source|Duration|Rating|Ranked|Popularity|Members|Favorites|Watching|Completed|On-Hold|Dropped|Plan to Watch|Score-10|Score-9|Score-8|Score-7|Score-6|Score-5|Score-4|Score-3|Score-2|Score-1
27907|Gundam Build Fighters Specials|6.5|Comedy, Mecha|Special|3|3/26/2014|6/20/2014|||Sunrise|Original|4 min. per ep.|G - All Ages|5906|7284|3710|3|98|2458|45|84|1025|77|79|182|417|440|209|56|33|13|11
27911|Anime de Wakaru Shinryounaika|6.6|Comedy, Seinen|ONA|20|2/13/2015|6/26/2015|||Shin-Ei Animation|Manga|5 min. per ep.|PG-13 - Teens 13 or older|5355|2684|36359|44|2841|17201|1901|2907|11509|508|963|2378|4342|3563|1986|752|292|193|102
27915|Captain||Sports, Shounen|Special|1|4/2/1980||||Eiken|Manga|1 hr. 54 min.|G - All Ages|13545|13274|321|1|17|106|6|58|134|8||4|6|15|16|10|2|1|5
27927|Urawa no Usagi-chan|5.39|Slice of Life, Comedy, School|TV|12|4/10/2015|6/26/2015|Grooove, Glovision, Harappa||A-Real|Original|3 min. per ep.|PG - Children|9956|4362|13406|5|760|6200|386|1378|4682|107|95|247|682|1220|1373|694|378|210|152
27939|Afro Samurai Pilot|6.72|Action, Martial Arts, Samurai, Seinen|Special|1|1/1/2003||||Madhouse|Original|3 min.|R+ - Mild Nudity|4782|5265|8405|9|165|6131|94|111|1904|282|301|584|1013|884|459|147|63|30|41
27943|Nano Invaders||Action, Adventure, Shounen, Super Power|TV|52|10/10/2014|10/4/2015|TV Tokyo|||Original|25 min. per ep.|PG - Children|15779|10491|989|3|79|104|32|87|687|13|1|3|22|14|12|2|4|2|8
27945|Gugure! Kokkuri-san Specials|7.21|Comedy, Supernatural, Romance, Shounen|Special|11|12/24/2014|5/27/2015||Sentai Filmworks|TMS Entertainment|4-koma manga|3 min. per ep.|PG-13 - Teens 13 or older|2740|4504|12330|12|512|5884|343|149|5442|345|345|726|1138|601|228|52|27|13|11
27947|Lupin III (2015)|7.93|Action, Adventure, Comedy, Mystery, Seinen|TV|24|10/2/2015|3/18/2016|TMS Music|Discotek Media|TMS Entertainment, Telecom Animation Film|Manga|25 min. per ep.|PG-13 - Teens 13 or older|640|2259|49984|334|4698|18493|2999|1680|22114|1527|3185|6044|3659|1086|400|142|41|17|47
27949|Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro|5.33|Magic, Fantasy|ONA|1|10/1/2013||||||9 min.|G - All Ages|10081|12071|510|0|28|188|10|26|258|6|2|1|6|31|32|27|15|7|7
27951|Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima||Magic, Fantasy|ONA|1|10/23/2014||||||13 min.|G - All Ages|15469|12824|376|0|22|148|10|22|174|5||5|6|15|29|14|9|7|5
27957|Steins;Gate: Soumei Eichi no Cognitive Computing|7.41|Slice of Life, Comedy|ONA|4|10/15/2014|11/12/2014|||White Fox|Visual novel|3 min. per ep.|PG-13 - Teens 13 or older|1883|1618|82898|186|1711|63894|865|480|15948|4933|4766|11218|13922|6141|2580|723|310|138|153
27963|Shouta no Sushi: Kokoro ni Hibiku Shari no Aji||Shounen|Special|1|10/11/1999||Studio Comet||||54 min.|G - All Ages|12074|14966|196|0|16|39|7|40|94|5||5|3|1|5||||1
27965|Maboroshi Mabo-chan||Kids, Adventure, Fantasy|TV|24|4/17/1992|9/25/1992|||||25 min. per ep.|PG - Children|15346|15698|154|0|10|48|5|45|46|4|||9|4|4|3|1||3
27967|Senran Kagura Estival Versus: Mizugi-darake no Zenyasai|6.52|Action, Comedy, Ecchi|OVA|1|3/26/2015||Genco||Artland, Hoods Entertainment|Game|30 min.|R+ - Mild Nudity|5774|4046|15979|23|630|9291|240|152|5666|492|361|790|1565|1512|803|343|186|98|75
27969|Hana to Alice: Satsujin Jiken|7.31|Drama, Mystery, Slice of Life|Movie|1|2/20/2015||Pony Canyon, Nippon Television Network, Shogakukan|GKIDS|Steve N' Steven, Rockwell Eyes|Original|1 hr. 38 min.|PG-13 - Teens 13 or older|2304|3090|27984|143|843|10897|402|330|15512|529|1160|2450|2498|1160|533|226|84|41|33
27989|Hibike! Euphonium|8|Music, School, Drama|TV|13|4/8/2015|7/1/2015|Lantis, Pony Canyon, Rakuonsha|Ponycan USA|Kyoto Animation|Novel|23 min. per ep.|PG-13 - Teens 13 or older|536|420|329403|5477|17479|174405|10411|8859|118249|16398|33572|50636|29608|9523|3912|1314|399|237|272
27991|K: Return of Kings|7.63|Action, Super Power, Supernatural|TV|13|10/3/2015|12/26/2015|Starchild Records, Mainichi Broadcasting System, Studio Tulip, Glovision|VIZ Media|GoHands|Original|24 min. per ep.|PG-13 - Teens 13 or older|1202|565|257638|1156|16388|166381|8778|7381|58710|13287|19587|35339|32209|13263|5785|2342|910|436|321
27993|Tetsujin 28-gou: Tanjou-hen||Adventure, Mecha, Sci-Fi, Shounen|Special|1|1/1/1964||||Eiken||25 min.|G - All Ages|12456|13320|320|1|12|109|9|78|112|8|1|4|5|12|14|13|4||4
27997|Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA|5.89|Magic|OVA|2|12/28/2014||||J.C.Staff|Game|25 min. per ep.|PG-13 - Teens 13 or older|8558|10125|1159|1|49|361|29|44|676|10|5|21|44|60|51|22|13|5|3
28013|Macross Δ|7.27|Action, Military, Sci-Fi, Music, Space, Romance, Mecha|TV|26|4/3/2016|9/25/2016|Bandai Visual, Big West, flying DOG, Techno Sound||Satelight|Original|23 min. per ep.|PG-13 - Teens 13 or older|2512|1961|62280|428|7064|24479|3032|3961|23744|1862|2569|5136|6051|3106|1532|743|357|183|215
28019|Slippy Dandy||Action, Kids, Mystery|TV|4|8/6/1987|9/3/1987|||||2 min. per ep.|G - All Ages|12076|15732|150|1|8|40|5|53|44|5||1|4||6|1|3|2|3
28021|Ishii Hisaichi no Nanda Kanda Gekijou||Comedy, Martial Arts, Sci-Fi, Space|OVA|2|7/25/1989|11/25/1989|||||30 min. per ep.|PG - Children|14631|15449|169|0|8|48|2|39|72|6||9|2|4|2|1||1|5
28023|Tsuru no Sugomori||Kids|Movie|1|9/1/1971||||||17 min.|G - All Ages|12621|15607|158|0|9|34|2|57|56|8||1|1|3|2|3|||3
28025|Tsukimonogatari|8.14|Mystery, Comedy, Supernatural, Ecchi|TV|4|12/31/2014||Aniplex|Aniplex of America|Shaft|Light novel|24 min. per ep.|R - 17+ (violence & profanity)|377|440|315680|879|7281|229529|2871|1167|74832|24877|42219|65008|32524|8785|2817|980|368|164|392
28063|Sword Art Online II: Sword Art Offline II|6.55|Comedy|Special|9|10/22/2014|6/24/2015|Aniplex, I was a Ballerina|Aniplex of America|A-1 Pictures|Light novel|13 min. per ep.|PG-13 - Teens 13 or older|5610|2291|48525|198|1850|30105|1345|1701|13524|2237|1509|2415|4282|3857|2388|1181|588|452|485
28069|Shigatsu wa Kimi no Uso: Moments|7.71|Music, Shounen|OVA|1|5/15/2015||||A-1 Pictures|Manga|23 min.|PG-13 - Teens 13 or older|993|1588|85484|160|1073|67393|586|305|16127|6396|7327|14231|12491|4562|1875|606|287|137|144
28071|Itsumo Kokoro ni Taiyou wo!||Comedy, Ecchi|TV|16|11/2/1999|11/26/1999|||Studio Deen|Manga|10 min. per ep.|R+ - Mild Nudity|14644|11326|691|0|70|195|16|76|334|159|1|2|3|2|9|7||7|13
28073|Papa Mama Bye Bye||Historical, Kids|Movie|1|7/8/1984||||||1 hr. 5 min.|PG - Children|11460|15694|153|1|6|37|3|39|68|4||1|6|2|5|4|1|1|1
28077|Go! Go! 575: Meippai ni, Hajiketeru?|5.58|Slice of Life|Special|1|10/22/2014||Sega, Half H.P Studio, C2C||Lay-duce|Game|3 min.|PG-13 - Teens 13 or older|9476|8030|2754|2|38|2243|25|33|415|37|42|91|241|384|431|164|94|46|42
28085|Wonder (Movie)|6.08|Dementia|Movie|1|2/8/2014||Mirai Film||Calf Studio||8 min.|G - All Ages|7919|9312|1668|9|30|1102|16|35|485|45|53|75|149|176|137|55|34|28|25
28089|Oyo Neko Bunyan||Comedy, Kids|TV|31|4/3/1984|3/19/1985|TV Asahi||Shin-Ei Animation||28 min. per ep.|G - All Ages|11444|15241|179|0|9|49|7|51|63|6||1|7|6|10|3|||3
28091|Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui||Historical|Movie|1|3/13/2003||Mushi Production||||1 hr. 10 min.|G - All Ages|13355|13513|297|0|21|67|8|45|156|5|1|6|1|4|11|4|1|2|4
28093|Hana wa Saku: Touhoku ni Saku|6.01|Fantasy, Kids|Special|1|9/8/2014||NHK, Cyclone Graphics||||5 min.|G - All Ages|8186|10569|949|1|20|735|9|34|151|16|18|44|107|143|116|24|24|12|8
28099|Little Twins: Bokura no Natsu ga Tondeiku||Adventure, Kids|Movie|1|8/8/1992||Hero Communication||||25 min.|G - All Ages|15304|15475|165|0|8|57|4|38|58|4|1|2|9|7|5|1|1|1|3
28101|Obatalian||Comedy|Special|1|6/3/1990||TV Asahi||Sunrise||1 hr. 10 min.|PG-13 - Teens 13 or older|11250|15111|188|1|8|59|2|43|76|6||1|7|3|10|2|1|3|2
28103|Gegege no Kitarou: Youkai Japan Rally 3D||Adventure, Fantasy, Cars, Supernatural|Movie|1|7/12/2008||||Toei Animation||8 min.|G - All Ages|14091|12402|447|0|17|162|11|63|194|5||3|13|13|20|10|6|9|14
28105|Shirobako Specials|6.88|Adventure, Comedy|Special|2|2/25/2015|7/29/2015|Warner Bros. Japan||P.A. Works|Original|25 min. per ep.|PG-13 - Teens 13 or older|4134|3503|21884|11|847|13381|712|352|6592|452|782|1943|3141|1928|934|335|173|70|41
28109|Kuzuryuugawa to Shounen||Drama, Historical|OVA|1|10/1/1998||||Mushi Production||30 min.|G - All Ages|15232|14888|200|0|14|39|6|39|102|4|1|8|4|1|3||1||2
28113|Ooi! Adacchii!||Kids, Historical|OVA|1|1/3/1992||||Mushi Production||30 min.|G - All Ages|11378|15924|142|0|6|44|2|40|50|7||2|6|4|3|2|1||4
28115|Onigara||Demons, Kids|OVA|1|12/22/1994||Mushi Production||||27 min.|G - All Ages|11346|15295|176|0|8|51|2|38|77|4|1|1|5|6|5|1||2|3
28117|Echigo no Mukashibanashi: Attaten Ganoo||Demons, Horror, Kids|OVA|1|5/1/2000||Mushi Production||||30 min.|G - All Ages|13888|14778|208|0|10|53|8|42|95|4|||8|8|5|4|2|1|3
28119|Kuma no Minakuro to Kouhei Jiisan||Drama, Kids|OVA|1|1/1/1999||||Mushi Production|Book|23 min.|G - All Ages|15195|15406|169|0|9|37|4|35|84|3||2|8|2|3|1||1|2
28121|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka|7.64|Action, Adventure, Comedy, Romance, Fantasy|TV|13|4/4/2015|6/27/2015|Genco, Movic, Warner Bros. Japan, KlockWorx, SoftBank Creative, Showgate, MAGES., FuRyu|Sentai Filmworks|J.C.Staff|Light novel|24 min. per ep.|PG-13 - Teens 13 or older|1172|60|1075095|10275|41249|870168|14498|22709|126471|67154|112874|202029|174094|68187|29328|11784|5473|2657|1757
28145|Johnny Cypher||Action, Adventure, Sci-Fi|TV|130|10/21/1968|3/29/1969|||||5 min. per ep.|G - All Ages|14711|13638|289|0|17|88|8|67|109|7|4|3|8|5|12|6|1|2|8
28149|Nihon Animator Mihonichi|7.39|Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural|ONA|35|11/7/2014|10/9/2015|Dwango||Khara, Trigger, Studio Colorido|Original|8 min. per ep.|R+ - Mild Nudity|1920|2896|31633|100|4083|10385|3767|1671|11727|888|1281|2819|2894|1229|573|146|59|37|52
28151|Kujakuou: Sengoku Tensei|5.23|Action, Demons, Historical, Supernatural|ONA|1|10/21/2014||||Gathering, Asahi Production|Manga|30 sec.|G - All Ages|10280|12062|514|0|29|224|13|34|214|6|1|3|15|18|43|28|14|9|13
28155|Yoru no Yatterman|6.51|Action, Adventure, Comedy, Drama|TV|12|1/11/2015|3/29/2015|Yomiuri Telecasting, Starchild Records, Lantis, Half H.P Studio|Funimation|Tatsunoko Production|Original|24 min. per ep.|PG-13 - Teens 13 or older|5844|3017|29299|29|1830|12811|1868|4543|8247|392|762|1817|3197|2648|1697|857|351|165|122
28171|Shokugeki no Souma|8.29|Ecchi, School, Shounen|TV|24|4/4/2015|9/26/2015|Dentsu, Frontier Works, Mainichi Broadcasting System, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Shueisha, I Will|Sentai Filmworks|J.C.Staff|Manga|25 min. per ep.|PG-13 - Teens 13 or older|230|51|1167795|21821|69269|889263|26886|27717|154660|115573|195681|228781|116773|33230|12166|4424|1700|1033|1501
28179|Miss Monochrome The Animation: Manager|6.25|Music, Slice of Life, Comedy|OVA|1|5/25/2014||Starchild Records||SANZIGEN|Original|4 min.|G - All Ages|7132|6155|5658|3|117|4183|69|59|1230|113|113|278|692|757|515|151|78|29|30
28185|Oniku Daisuki! Zeushi-kun 2nd Season||Comedy|ONA|6|11/29/2014|3/29/2015|||DLE|Original|2 min. per ep.|G - All Ages|11334|14508|222|0|10|91|6|39|76|6||2|8|12|14|4|9||5
28205|Fastening Days|6.45|Kids, Magic|ONA||10/30/2014||FILMONY||Studio Colorido|Original|6 min.|G - All Ages|6170|6357|5252|3|1942|0|1181|575|1554|92|154|311|703|606|367|132|53|37|16
28207|Ketsuekigata-kun! 2|6.51|Comedy|TV|12|1/8/2015|3/26/2015|Earth Star Entertainment||feel., Assez Finaud Fabric|Web manga|2 min. per ep.|PG-13 - Teens 13 or older|5865|7081|4011|4|111|2722|92|125|961|82|111|285|556|472|287|60|51|30|12
28211|Harmony|6.96|Sci-Fi, Psychological|Movie|1|11/13/2015||Aniplex, Dentsu, Fuji TV, Toho, Sony Music Entertainment, Fujipacific Music, Kyoraku Industrial Holdings, Kansai Telecasting, Beyond C.|Funimation|Studio 4°C|Novel|1 hr. 59 min.|R+ - Mild Nudity|3769|2279|49162|237|1586|20223|715|660|25978|1106|1818|3299|4292|2586|1392|829|357|179|122
28215|Saint Seiya: Soul of Gold|7.06|Action, Adventure, Fantasy, Sci-Fi, Shounen|ONA|13|4/11/2015|9/26/2015|Bandai Visual||Toei Animation, Bridge|Manga|24 min. per ep.|PG-13 - Teens 13 or older|3413|3342|23901|200|1609|15783|853|1267|4389|1273|1475|2741|3524|2091|1069|615|269|118|97
28221|Etotama|6.85|Action, Comedy, Fantasy|TV|12|4/9/2015|6/25/2015|Pony Canyon, Tablier Communications|Ponycan USA|Shirogumi, Encourage Films|Original|24 min. per ep.|PG-13 - Teens 13 or older|4248|1817|69647|142|4615|29950|2778|5259|27045|1128|1887|4848|7413|4766|2583|1164|556|265|212
28223|Death Parade|8.2|Game, Mystery, Psychological, Drama, Thriller|TV|12|1/10/2015|3/28/2015|VAP, DAX Production, Nippon Television Network|Funimation|Madhouse|Original|23 min. per ep.|R - 17+ (violence & profanity)|310|48|1213828|22364|60991|857277|34803|27071|233686|108347|189275|222567|120965|39569|14443|5052|1587|738|844
28227|White Album 2 Picture Drama|5.94|Ecchi, Drama|Special|2|5/28/2014||Starchild Records||Satelight|Visual novel|6 min. per ep.|R+ - Mild Nudity|8403|6228|5511|2|206|2701|119|106|2379|138|61|127|316|441|335|142|67|57|56
28235|Indie Anibox: Selma Danbaekjil Coffee||Comedy, Drama, Romance, Samurai, Sci-Fi|Movie|1|6/20/2008||||||1 hr. 15 min.|G - All Ages|14603|12776|381|0|27|101|10|36|207|8|1|2|21|14|12|3|4|3|3
28237|MapleStory Special||Action, Comedy, Kids, Fantasy|Special|1|9/26/2008||||Madhouse|Game|21 min.|PG - Children|15443|12917|362|0|12|166|8|37|139|8||9|13|20|17|10|9|8|10
28247|Pankis! 2-jigen||Comedy, Music|TV|24|1/8/2015|6/18/2015|||DLE|Original|4 min. per ep.|G - All Ages|11482|11909|548|1|38|120|31|115|244|8|5|10|13|16|19|10|11|11|6
28249|Arslan Senki (TV)|7.71|Action, Adventure, Drama, Fantasy, Historical, Shounen|TV|25|4/5/2015|9/27/2015|Dentsu, Mainichi Broadcasting System, Kodansha, Magic Capsule, Ultra Super Pictures, Graphinica, NBCUniversal Entertainment Japan|Funimation|SANZIGEN, LIDENFILMS|Manga|24 min. per ep.|R - 17+ (violence & profanity)|1000|467|304409|1529|23739|164712|15916|17362|82680|10830|23796|46767|35400|13111|5888|2016|628|271|247
28251|Ulibyeol Ilhowa Eollugso|5.76|Comedy, Kids, Magic, Romance|Movie|1|2/20/2014|||GKIDS|||1 hr. 21 min.|G - All Ages|8957|9914|1268|2|36|621|19|54|538|9|20|39|104|121|76|55|31|24|15
28257|Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!|6.82|Comedy, Kids, Supernatural|Movie|1|12/19/2015||BIGFACE||OLM|Game|1 hr. 34 min.|G - All Ages|4377|9349|1638|4|41|831|23|79|664|50|61|100|176|107|48|19|11|5|6
28263|Honto ni Atta Gakkou Kaidan||Kids, Mystery, School, Supernatural|OVA|1|8/21/1996||||||30 min.|PG - Children|14494|14196|247|1|11|85|7|31|113|5|2|5|8|7|13|7|1|4|3
28283|Sengoku Musou|6.57|Action, Historical, Samurai|TV|12|1/12/2015|3/30/2015|TV Tokyo, Avex Entertainment, Nihon Ad Systems, Tezuka Productions, Koei|Funimation|TYO Animations|Game|24 min. per ep.|PG-13 - Teens 13 or older|5517|3690|19654|39|1301|8278|911|2146|7018|374|432|1055|1746|1432|999|432|233|133|94
28285|Trinity Seven: Nanatsu no Taizai to Nana Madoushi|7.4|Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen|OVA|1|3/25/2015||Avex Pictures||Seven Arcs Pictures|Manga|26 min.|PG-13 - Teens 13 or older|1916|1334|105547|121|1938|86428|597|366|16218|5769|6622|14186|17547|7483|3296|1065|477|237|159
28293|Shimajirou to Ookinaki||Kids, Adventure|Movie|1|3/13/2015||Benesse Corporation||The Answer Studio||1 hr. 1 min.|PG - Children|11963|15035|191|0|9|55|5|47|75|4||1|2|5|11|3|3|1|5
28297|Ore Monogatari!!|7.96|Comedy, Romance, Shoujo|TV|24|4/9/2015|9/24/2015|VAP, Nippon Television Network, Shueisha|Sentai Filmworks|Madhouse|Manga|22 min. per ep.|PG-13 - Teens 13 or older|586|258|480559|4007|45150|267314|29979|29492|108624|29373|49930|75238|49721|18841|7980|2648|979|517|455
28299|Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss|7.29|Comedy, Romance, School, Shoujo|OVA|1|4/24/2015||VAP||TYO Animations|Manga|23 min.|PG-13 - Teens 13 or older|2367|2479|41970|51|777|31880|347|217|8749|1914|2285|4670|6396|2928|1235|422|184|100|108
28339|2005-nen Uchuu no Tabi|4.51|Space, Dementia, Sci-Fi|Special|1|12/31/2005|||||Original|1 min.|G - All Ages|10900|8859|1976|3|20|1642|8|56|250|28|12|22|83|185|265|191|110|127|132
28347|Guitar Shoujo!|4.94|Slice of Life|Special|1|12/14/2011||Lantis|||Game|17 sec.|G - All Ages|10651|12847|373|0|12|231|6|25|99|5||2|14|9|40|22|20|16|20
28351|Hikari no Megami|6.61|Action, Fantasy|Special|1|6/10/2014||Nintendo||Shaft|Game|2 min.|G - All Ages|5332|6123|5732|10|82|4853|20|45|732|240|191|404|857|779|508|130|55|34|24
28355|Henna ABC|5.29|Kids, Music|Music|1|6/3/1986||NHK|||Original|2 min.|G - All Ages|10132|14332|235|0|5|167|2|28|33|9||3|5|19|36|12|17|9|13
28361|Kaseifu ga Ita.||Slice of Life, Comedy, Shoujo|OVA|2|9/3/2014|12/27/2014|Pie in the sky|||Manga|4 min. per ep.|G - All Ages|14902|13087|342|0|132|85|8|28|89|117|1|1|4|8|16|10|6|7|7
28367|Dr. Slump: Arale-chan '92 Oshougatsu Special|5.92|Sci-Fi, Comedy, Shounen|Special|3|1/1/1992|1/3/1992|||Toei Animation|Manga|28 min. per ep.|PG-13 - Teens 13 or older|8460|11676|600|0|26|238|12|51|273|12|2|5|27|33|30|13|2|3|8
28369|Dr. Slump: Arale-chan Specials|6.04|Sci-Fi, Comedy, Shounen|Special|2|10/7/1981||||Toei Animation|Manga|24 min. per ep.|PG-13 - Teens 13 or older|8066|11371|683|0|27|288|26|49|293|11|4|18|34|47|24|19|3|8|9
28371|Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu|6.07|Sci-Fi, Comedy, Shounen|Special|1|1/2/1982||||Toei Animation|Manga|46 min.|PG-13 - Teens 13 or older|7924|11598|624|1|22|265|16|47|274|11|8|9|34|35|31|13|4|5|5
28377|Choujikuu Robo Meguru||Comedy, Mecha|OVA|1|11/14/2022||||Brain's Base, Studio A-CAT|Original|8 min.||13674|10129|1157|2|30|75|15|35|1002|7|2|4|3|6|8|5||4|5
28381|Monster High: Kowa-ike Girls|5.48|Kids, Supernatural, Shoujo|ONA|8|10/22/2014|12/10/2014|Shogakukan Music & Digital Entertainment|||Other|3 min. per ep.|G - All Ages|9750|10696|907|2|50|471|20|66|300|27|14|23|47|61|92|40|21|19|18
28385|Seto no Hanayome Picture Drama|6.4|Comedy, Parody, Romance, School|Special|1|3/3/2010||AIC|||Manga|15 min.|PG-13 - Teens 13 or older|6393|7916|2890|1|116|1226|91|111|1346|63|47|78|163|163|105|43|22|16|13
28387|Joukamachi no Dandelion|7.21|Slice of Life, Comedy, Super Power, Seinen|TV|12|7/3/2015|9/18/2015|Pony Canyon, TBS, DAX Production, Houbunsha, TC Entertainment, Docomo Anime Store, Nichion|Funimation|Production IMS|4-koma manga|24 min. per ep.|PG-13 - Teens 13 or older|2741|1114|132414|378|9050|67321|4717|6713|44613|2997|5093|13576|17944|8572|4013|1269|473|196|137
28391|Ao no Kanata no Four Rhythm|6.71|Sci-Fi, Sports, Drama, School|TV|12|1/12/2016|3/29/2016|TV Tokyo, Pony Canyon, AT-X, DLE, NBCUniversal Entertainment Japan, Docomo Anime Store, bilibili, Kanon Sound, Hobibox|Funimation, Crunchyroll|Gonzo|Visual novel|24 min. per ep.|PG-13 - Teens 13 or older|4830|1167|126998|520|8643|68176|4818|12324|33037|3037|4031|9274|15525|11765|7026|3204|1427|636|422
28401|Q Transformers: Kaette Kita Convoy no Nazo|5.59|Slice of Life, Parody, Mecha|TV|13|1/6/2015|3/31/2015|Bouncy||DLE||5 min. per ep.|PG-13 - Teens 13 or older|9448|10790|865|0|54|328|50|122|311|19|7|16|28|42|55|28|24|9|25
28405|Ansatsu Kyoushitsu: Deai no Jikan|7.43|Action, Comedy, School, Shounen|Special|1|11/9/2014|||Funimation|Lerche|Manga|10 min.|PG-13 - Teens 13 or older|1804|1468|95010|232|2274|69133|955|766|21882|4470|5011|10654|14537|5909|2189|481|217|92|102
28423|Kyoukai no Rinne (TV)|6.89|Comedy, Supernatural, Romance, School, Shounen|TV|25|4/4/2015|9/19/2015|Shogakukan-Shueisha Productions, NHK, Shogakukan|Sentai Filmworks|Brain's Base|Manga|24 min. per ep.|PG-13 - Teens 13 or older|4090|1721|76435|134|7965|31156|6066|9446|21802|1357|2109|5389|9064|5776|3188|1188|447|193|124
28427|Isobe Isobee Monogatari: Ukiyo wa Tsurai yo||Comedy, Historical|ONA|5|12/19/2013|4/3/2014||||Manga|3 min. per ep.|G - All Ages|14636|13329|316|0|26|82|13|30|165|4|1|2|7|7|12|4|6|2|6
28431|Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation|6.81|Action, Adventure, Fantasy, Kids|ONA|1|11/16/2014||||OLM||4 min.|PG - Children|4384|5378|7914|7|77|6472|60|92|1213|311|308|603|1193|847|547|120|51|23|25
28433|Baymax|5.97|Slice of Life, Music, Drama, Sci-Fi|Music|1|11/16/2014||Walt Disney Studios||||3 min.|G - All Ages|8334|9818|1345|0|10|1081|9|32|213|37|34|70|151|173|165|53|39|16|23
28439|Hatsune Miku x Tetsuya Nomura|5.69|Music|Special|1|10/9/2014||||||54 sec.|G - All Ages|9177|7863|2951|10|60|2370|16|31|474|113|85|107|200|325|361|144|88|82|81
28447|Shingeki no Bahamut: Genesis - Roundup|6.33|Action, Adventure, Demons, Supernatural, Magic, Fantasy|Special|1|11/18/2014||||MAPPA|Game|24 min.|R - 17+ (violence & profanity)|6727|4354|13467|7|328|9406|156|214|3363|275|287|661|1335|1620|1035|267|104|55|100
28479|Detective Conan Movie 19: The Hellfire Sunflowers|7.71|Action, Mystery, Police, Shounen|Movie|1|4/18/2015||||TMS Entertainment|Manga|1 hr. 52 min.|PG-13 - Teens 13 or older|995|3165|26908|45|420|22677|176|174|3461|2027|2574|4482|3805|1483|580|245|93|47|64
28489|Jigoku Koushien||Sports, Comedy, Horror, Shounen|OVA|1|2/13/2009||Panda Factory, Liverpool, Shueisha||||40 min.||14664|14633|214|0|11|54|6|43|100|3|1||8|2|5|4||5|7
28495|Sidonia no Kishi Movie|7.28|Action, Mecha, Sci-Fi, Seinen, Space|Movie|1|3/6/2015|||Sentai Filmworks|Polygon Pictures|Manga|2 hr. 14 min.|R - 17+ (violence & profanity)|2446|4889|10033|10|355|3861|204|170|5443|204|271|688|806|299|143|35|22|8|18
28497|Rokka no Yuusha|7.35|Action, Adventure, Fantasy, Magic, Mystery|TV|12|7/5/2015|9/20/2015|Pony Canyon|Ponycan USA|Passione|Light novel|24 min. per ep.|PG-13 - Teens 13 or older|2098|245|486940|2273|24384|343368|10419|15206|93563|16670|36109|75038|74629|34419|15034|7049|2742|1377|982
28511|Precure All Stars Movie: Haru no Carnival♪|6.4|Action, Comedy, Fantasy, Magic, Music, Shoujo|Movie|1|3/14/2015||Asahi Broadcasting, Kinoshita Group Holdings||Toei Animation|Original|1 hr. 14 min.|G - All Ages|6413|8289|2484|2|70|1581|36|70|727|90|61|132|249|203|144|73|39|22|13
28531|Ai Tenchi Muyou! Recaps|5.44|Comedy, Sci-Fi, Shounen|Special|10|10/10/2014|12/12/2014|VAP, AIC||AIC PLUS+|Original|4 min. per ep.|PG-13 - Teens 13 or older|9813|6805|4399|4|169|2873|103|135|1119|81|57|113|291|388|497|215|150|69|98
